Run #0
0.20026243138765365,0.18789087989414313,0.1730841472736392
0.29221825326613965,0.2817820316995522,0.2749517781821742
0.41528141718438466,0.38834321830581586,0.37777764262396085
0.4867712338594172,0.4827752403295502,0.48817856732857495
0.5554611265789393,0.5626347550190612,0.6081781366012452
0.6513728757488326,0.7195966860637175,0.7174339575715242
0.8061219720598969,0.7874704862830991,0.8147109904163639
0.9756189648372195,0.9120371495924114,0.8385673612551675
1.0579382424409163,1.1020374231172139,0.9147286507622149
1.1252729825571286,1.229083494872274,0.9295077678184893
1.2200983532661993,1.310652659843442,0.9570956539802766
1.2239957923257179,1.4990664924100419,1.0712852992483983
1.2808245523308952,1.8325491306062516,1.0708239953616039
1.2799406307522474,1.8878234289863434,1.1873960649158368
1.366699368755255,2.093147988967183,1.3889085741214002
1.4471428865086569,2.217570251880482,1.452376408694539
1.4587521427994181,2.4036983746474325,1.523182666350704
1.6158474412758255,2.528195852472981,1.5269930044762925
1.761607899780813,2.7191756112472434,1.5356833189791825
1.8097497514244894,2.7528415939483235,1.7460160366667896
1.842828140380741,2.8197648635473205,1.9615917910773188
1.9144415371076646,3.0364076922339454,2.0151619738927606
2.073722173222948,2.8061602912926227,2.2565530727917067
1.9875853307839015,3.072765472891744,2.2605116187671968
1.9381676250144366,3.3891785173465507,2.2682472426427225
2.1747279316557466,3.560113933951319,2.2677872049829655
2.281845623776259,3.9691888839931835,2.417051065007229
2.477283230331325,4.051133156181045,2.631699855783306
2.532976762122031,4.047468743287728,2.6021897343967484
2.648109773757286,4.0006186934079215,2.6589118276237196
2.925705625260126,4.1117016945265625,2.7058670750980935
3.1962765754274907,4.290631130000587,3.008337270045794
3.5269567043403276,4.090790277085843,3.2562366555513433
3.73789700204745,4.237273083083725,3.556933551450409
4.024187151190656,4.338512889237046,3.8610458846188123
4.01807841760968,4.403158947632404,4.016485338142888
4.096353659543042,4.722207433078358,3.7735147153361037
4.203667507389262,4.696431287401869,3.8610053088318717
4.476298074591489,5.215841851701084,3.8511901564975743
4.459651038482748,5.213199717251216,3.5406276248172412
4.812173370753409,5.256219794881285,3.436452186535188
5.157186037921422,5.464912798545681,3.528555766554193
5.303426433009729,5.613299855206487,3.104971363677976
5.416657405644102,5.6601824476223825,3.4168150168990663
5.155777496563015,5.997922477629518,3.386885673766714
5.115314022210683,6.423888662946434,3.301369678053777
4.940515265028315,6.537413447972923,2.9207432720226087
4.959431980519734,6.198635291199807,3.1262132941119036
5.41329519717975,5.854689623624881,3.203085145294961
5.270600338786708,5.803210699346229,3.274380976391732
